[Fri Mar 09 13:27:45.798295 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.864414 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.864427 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.926699 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.926713 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.998312 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:45.998326 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.468727 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.468738 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.522311 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.522324 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.582679 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.582700 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.650351 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.650365 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.709044 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.709059 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.767612 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.767626 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.821504 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.821517 2018] [:error] [pid 3479] [client 10.183.2.10:42338] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.876239 2018] [:error] [pid 3452] [client 10.183.2.10:42342] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.876256 2018] [:error] [pid 3452] [client 10.183.2.10:42342] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.935078 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.935092 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.988021 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:46.988034 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.049670 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.049686 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.108506 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
